contact_id,id_profil,id_conseiller,date_contact,csat,nps,nom_departement,nom_region,du_societe_label,canal,offer_label,commentaire,nps_num,csat_num,dominant_topic,topic_probability
49147445,66247265,181290.0,2025-10-15,1,0,\N,\N,VIPP Interstis,TELEPHONIQUE,01: Freebox | 29.99€,Technicien incompétent et en plus j'ai du lui prêter mes outils. Et surtout pas motivé.,0.0,1,7,0.616675332379899
49163148,82633988,181290.0,2025-10-15,1,5,\N,\N,VIPP Interstis,TELEPHONIQUE,09: Freebox Révolution Light | 29.99€,"Bonjour, le conseiller m'a indiqué qu'il m'enverra un mail qui m'expliquera les étapes à suivre pour résilier le contrat, que je n'ai toujours pas reçu. Merci",5.0,1,6,0.8749469700565715
49194709,26400016,181292.0,2025-10-15,2,0,\N,\N,VIPP Interstis,TELEPHONIQUE,31: Freebox Ultra avec Player TV Free 4K | 59.99€,Impossibilité de changer de formule de mes abonnements mobile et box trop coûteux par rapport à vos concurrents.,0.0,2,1,0.5473777869281953
49182396,24237222,181392.0,2025-10-15,1,1,\N,\N,VIPP Interstis,TELEPHONIQUE,22: Freebox Delta avec Player TV Free Devialet | 49.99€,"Plusieurs coups de téléphone pour essayer de régler le problème ! Aucun n'a réussi, voir même certains s'en fichaient complètement !!! Certaines personnes n'ont vraiment rien à faire chez vous, elles vous font clairement plus de tort que de bien, à part la dernière personne que j'ai eue au téléphone le 17 octobre qui a été remarquable et qui m'a redonné de la confiance envers vos services ! Une vingtaine d'années chez vous, et quand il y avait un problème, il était résolu très rapidement ! Mais là, le retour est catastrophique !!! Vous pouvez remercier la dernière personne que j'ai eue au téléphone, qui est très aimable et très professionnelle — sans elle, j'aurais changé d'opérateur !",1.0,1,5,0.504351035933968
49186099,25097522,181979.0,2025-10-15,3,5,\N,\N,VIPP Interstis,,29: Freebox Pop S | 29.99€,"Je demande à ce que la souscription soit rapide et surtout que vos services agissent sur l'ancien opérateur pour éviter des factures doublon qui demandent encore une lutte pour le remboursement.  
Merci",5.0,3,4,0.36041586592034486
49152047,85695745,182100.0,2025-10-15,1,5,\N,\N,VIPP Interstis,TELEPHONIQUE,11: Freebox Révolution avec TV by CANAL | 39.99€,"Je suis un client fidèle depuis 2011 j'ai téléphoné pour avoir un tarif un peu moins élevé vu ce que la concurrence nous propose, malheureusement aucun effort de votre part, donc j'envisage de changer d'opérateur.",5.0,1,1,0.9270380400743768
49189742,67280110,182106.0,2025-10-15,1,0,\N,\N,VIPP Interstis,TELEPHONIQUE,22: Freebox Delta avec Player TV Free Devialet | 49.99€,"Cliente chez Free depuis plus de 20 ans, 5 abonnements mobile également.  
Et on me prend pour une riche de chez Free parce que j'ai la box Delta Devialet avec option Netflix sans pub et Disney+ sans pub.  
Ma demande concernant la migration vers l'Ultra me est facturée 49€.  
Aucun geste commercial pour une cliente de plus de 20 ans.  
On ne privilégie pas la fidélité, alors vous m'excuserez, je vais avec grand empressement résilier mon abonnement pour un de vos concurrents qui prendra en charge mes frais de résiliation et m'offrira un nouveau téléviseur.  
Bonne continuation dans la fidélisation chez Free.",0.0,1,1,0.7017079740571307
49189391,39774039,182107.0,2025-10-15,1,0,\N,\N,VIPP Interstis,TELEPHONIQUE,09: Freebox Révolution Light | 29.99€,"Bonjour, vous avez un service de merde, je suis vraiment désolé d'être direct, vous voulez rien comprendre. Je vous explique clairement ce qu'il m'a dit le conseiller lors de la souscription : j'étais très bien chez Orange, vous m'avez démarché, vous êtes foutu de ma gueule si vous êtes pas capable d'assumer la résiliation du contrat. De toute façon, je ne paierai pas le surcoût : moi, je paye seulement les communications que j'ai effectivement utilisées. Je n'ai jamais signé de mandat de prélèvement. J'ai demandé à payer par virement avec le conseiller. Donc démerdez-vous pour régler le problème. C'est à vous de m'appeler, pas l'inverse. Merci de votre compréhension.",0.0,1,4,0.45632243539653594
49169271,32039521,182108.0,2025-10-15,3,0,\N,\N,VIPP Interstis,TELEPHONIQUE,22: Freebox Delta avec Player TV Free Devialet | 49.99€,"J'ai informé la conseillère de mon intention de partir. Elle a vu que je suis chez Free depuis 2008. RIEN n'est proposé en dédommagement ou compensation. 10 clients perdus, 50 nouveaux. Free, c'est la déception : aucun moyen de bloquer les prélèvements mensuels si je suis en panne 3 mois, on prend. Je suis extrêmement déçu ; hélas, aucun opérateur n'est mieux qu'un autre. Mais je reviendrai à la charge en attendant les promos Black Friday ou fin d'année. Ma compensation est claire : remboursement total de toute la période sans internet, Netflix, Prime, Disney+, avec une année à la box Ultra au tarif nouveau abonné, sans les frais de résiliation. Une autre aberration : un voisin a eu une box 4G en prêt ; moi, on m'a répondu : « Le réseau Free est mauvais à Charny, inutile de vous prêter une box. » C'est sympa. Un dédommagement s'impose : difficultés de télétravail, j'utilise le Wi-Fi d'Orange et de Bouygues chez des voisins ; j'ai acheté une eSIM Orange et une SIM SFR à cause du manque de compétence.",0.0,3,1,0.3086431153779187
49152659,48462994,182109.0,2025-10-15,1,2,\N,\N,VIPP Interstis,TELEPHONIQUE,11: Freebox Révolution avec TV by CANAL | 39.99€,"Abonné Free depuis plus de 5 ans, mon abonnement est devenu trop cher pour mon utilisation : depuis 18 mois je paye 40€ pour juste de l'adsl. Impossible de brancher la fibre dans ma rue, et je n'ai pas besoin de la TV. La PopS à 25€ serait beaucoup plus adaptée.  
Seule solution : résilier chez Free.",2.0,1,1,0.5390119086655379
49198738,32221266,182109.0,2025-10-15,1,0,\N,\N,VIPP Interstis,TELEPHONIQUE,24: Freebox Pop | 39.99€,"Plus mou que ce conseillé il n’y a pas, à l’image de Free.",0.0,1,5,0.7081077666818815
49158253,16433453,182109.0,2025-10-15,1,0,\N,\N,VIPP Interstis,TELEPHONIQUE,24: Freebox Pop | 39.99€,"Nul ! Nul ! Nul !!!!  
Mon forfait a augmenté en février comme si de rien n'était. Et aujourd'hui après MA DEMANDE Free me fait croire qu'ils me font un tarif promotionnel. J'hallucine !!!  
REMBOURSÉ !!!! Pourquoi mon forfait a augmenté en février ? Pas en mars ? Et de nouveau depuis avril ??  
C'est n'importe quoi.",0.0,1,6,0.4987382168845043
49195209,85536968,182110.0,2025-10-15,1,0,\N,\N,VIPP Interstis,TELEPHONIQUE,14: Freebox Révolution avec TV by CANAL | 44.99€,"Rien à dire sur le conseiller qui a été très professionnel, j'ai appelé pour modifier mon abonnement actuel pour passer sur la pop s à 23€ mais a priori ce n'est pas possible, nous sommes obligés de payer 44,90€ l'option TV que nous n'utilisons pas. Sachant que Free n'a aucune solution pour ces abonnés fidèles (plus de 5 ans) et laisse partir ses clients chez la concurrence. Je vais donc résilier mon abonnement pour aller trouver moins cher facilement ailleurs.",0.0,1,1,0.8014968744999431
49163714,99545675,182116.0,2025-10-15,3,0,\N,\N,VIPP Interstis,TELEPHONIQUE,29: Freebox Pop S | 29.99€,J'attends le retour de ma demande et voir si elle va être prise en considération.,0.0,3,5,0.6570409638522279
49152139,25770840,182117.0,2025-10-15,1,2,\N,\N,VIPP Interstis,TELEPHONIQUE,14: Freebox Révolution avec TV by CANAL | 44.99€,"Dommage qu'on ait pas plus d'informations ou d'intérêt à avoir un conseiller si c'est pour retrouver la même chose sur internet.  
Aucune prise en compte de la fidélité des clients, les nouveaux clients ont plus de considération que les anciens.  
Du coup je change...",2.0,1,1,0.5105133554873229
49162835,77727352,182657.0,2025-10-15,1,1,,,Resolution Call,TELEPHONIQUE,13: Freebox mini 4K (NEW) | 34.99€,Panne de réseau..... encore ! Restée 1 journée sans internet et à cette heure je n'ai toujours pas de wifi..... et je paye ! Ce n'est pas acceptable,1.0,1,2,0.42377534004792516
49168677,21357358,182664.0,2025-10-15,1,0,,,Resolution Call,TELEPHONIQUE,31: Freebox Ultra avec Player TV Free 4K | 59.99€,Le technicien me dit que la Box ne fonctionne pas ? et envoie un rapport comme quoi tout fonctionne.,0.0,1,2,0.5091442200661143
49024057,22401680,135088.0,2025-10-13,3,2,\N,\N,\N,,31: Freebox Ultra avec Player TV Free 4K | 59.99€,"Au moment du paiement, nous avons eu des problèmes sur la ligne mobile de Monsieur Sophie Leroy ; nous avons été redirigé sur le site Free nous indiquant qu’il y avait une erreur de paiement et qu’il fallait réessayer — chose que nous avons faite, résultant en deux paiements. Donc, des bugs au service Free. Comment voulez-vous que nous vous répondions à la question « après internet et TV ne sont pas actifs et lignes mobiles non plus » ?",2.0,3,4,0.5077184913685826
49054892,84527358,135088.0,2025-10-13,1,0,\N,\N,\N,,28: Série Spéciale Freebox Pop S | 23.99€,"On souscrit et on a pas internet ! Vous n'avez pas envoyé ma box, mon dossier n'a même pas été traité.  
Vous ne faites rien, pas d'intervention d'un technicien, rien.  
Ça va pas se passer comme ça. Déjà je vais commenter mon histoire PARTOUT pour dissuader les futurs clients de faire la même erreur que moi et de prendre chez vous.  
Puis après médiateur etc.",0.0,1,5,0.4198426548808561
49006044,25114843,135088.0,2025-10-13,1,1,\N,\N,\N,,24: Freebox Pop | 39.99€,Une offre de cashback poulpeo est proposée lors de la souscription. Mais elle n'est pas validée une fois l'abonnement effectué. C'est une arnaque !,1.0,1,1,0.7146042225655629
49072922,78957816,2048.0,2025-10-14,3,6,Paris,Île-de-France,Centrapel,TELEPHONIQUE,10: Freebox mini 4K | 29.99€,"C'est la quatrième fois que j'appelle pour le même problème, c'est possiblement un problème de boîtier. Lorsque je suis avec l'intervenant, mon problème de streaming n'est pas forcément actif, mais le soir je connais les mêmes problèmes (erreur technique, timeout...) : coupure d'un épisode ou d'un film. J'espère que la petite intervention du jour, à savoir changer de port ethernet, va suffire. Les gens au téléphone sont toujours aimables, mais le problème revient plus tard. Si ça continue, je devrais changer d'opérateur.",6.0,3,2,0.5513644427225131
49078913,76685926,2048.0,2025-10-14,1,0,Paris,Île-de-France,Centrapel,TELEPHONIQUE,41: Freebox Ultra Essentiel avec Player TV Free 4K | 49.99€,Personnels par toujours agréable,0.0,1,6,0.5624708181773553
49099027,48484959,2351.0,2025-10-14,1,3,Corse-du-Sud,Corse,Total-Call,EMAIL,09: Freebox Révolution Light | 29.99€,"Au lieu de me répondre en écrivant une page, ou de me demander de garder le matériel d'une box, envoyez-moi juste un bon de retour qui ne va pas couler votre boîte. Je ne comprends pas...",3.0,1,6,0.5113081772464936
49099156,34492654,2351.0,2025-10-14,1,0,Corse-du-Sud,Corse,Total-Call,EMAIL,24: Freebox Pop | 39.99€,Free ce n'est plus ce que c'était,0.0,1,6,0.562379832308682
49099301,22275005,2480.0,2025-10-14,3,5,Corse-du-Sud,Corse,Total-Call,EMAIL,10: Freebox mini 4K | 29.99€,le traitement a été fastidieux. L'équipe Free a manquée de réflexion et d'analyse des informations que j'avais communiquées.,5.0,3,0,0.8749362785341319
49081338,61935776,2481.0,2025-10-14,1,0,Corse-du-Sud,Corse,Total-Call,EMAIL,24: Freebox Pop | 39.99€,"Pas du tout commerçant, mauvaises informations.  
Vivement la fin de la promotion que je parte voir ailleurs ....",0.0,1,4,0.5640086131721715
49082132,79351234,3594.0,2025-10-14,1,0,Corse-du-Sud,Corse,Total-Call,EMAIL,11: Freebox Révolution avec TV by CANAL | 39.99€,"Pas du tout satisfait de la réponse anti-commerciale. Apparemment un disque dur qui tombe en panne 3 fois avec perte de toutes les données est normal pour Free.  
SCANDALEUX",0.0,1,4,0.34887215868693927
49116273,85946226,3594.0,2025-10-14,1,1,Corse-du-Sud,Corse,Total-Call,EMAIL,09: Freebox Révolution Light | 29.99€,"1. Le montant facturé pour le remplacement de la box alors que je ne suis pas responsable de l'inondation est particulièrement élevé et disproportionné  
2. De plus, vous me facturez le freeplug dont je n'ai pas demandé le remplacement et vous me parlez maintenant de délai de rétractation de ce freeplug alors qu'à réception du matériel (1er colis), j'avais appelé vos services pour indiquer que j'avais bien reçu la freebox mais, un freePlug à la Avenue des Champs ! Vous m'avez répondu que c'est normal, un 2è colis arrive"". Ensuite, je constate que le freeplug m'ait facturé, et quand j'appelle on me dit d'adresser une réclamation par courrier. Et maintenant le délai de rétraction serait passé ? De qui se moque-t-on ? Je vous demande donc de revoir votre position et écoutez la conversation que j'ai pu avoir avec votre standard afin de me rembourser le montant de ce Plug et me faire parvenir un bordereau pour vous le renvoyer, avec la box n°1 défectueuse si nécessaire.",1.0,1,3,0.5250782456016387
49284521,14624130,3860.0,2025-10-14,1,0,Corse-du-Sud,Corse,Total-Call,EMAIL,08: Freebox Révolution | 29.99€,"Aucune prise en compte de ma demande, analyse trop succincte, réponse inadaptée.  
Pas de considération du client, c'est honteux !",0.0,1,1,0.30442660689079665
49097673,54986641,3910.0,2025-10-14,1,1,Corse-du-Sud,Corse,Total-Call,TELEPHONIQUE,11: Freebox Révolution avec TV by CANAL | 39.99€,"Vous vous trompez d'abonnement ! Ce n’est pas mon abonnement qu’il faut résilier, mais celui de mon fils !",1.0,1,4,0.6300043204079628
49078798,38729340,3937.0,2025-10-14,2,3,Corse-du-Sud,Corse,Total-Call,TELEPHONIQUE,24: Freebox Pop | 39.99€,Il ne m'a pas du tout été précisé que j'aurais une interruption de service alors que je n'ai rien demandé et encore moins qu'un technicien devrait repasser pour me raccorder.,3.0,2,0,0.4954587103197128
49132594,31882052,3984.0,2025-10-14,1,0,Corse-du-Sud,Corse,Total-Call,TELEPHONIQUE,31: Freebox Ultra avec Player TV Free 4K | 59.99€,"Quand j'ai pris mon abonnement il y a 1 an de cela, un conseiller m'a affirmé que je pourrais conserver mes abonnements de téléphone à un prix de 9,99€ et ma box à 49,99€ au bout d'un an et que j'aurais juste un appel à effectuer. Un an plus tard, j'effectue cet appel et on me dit oui, pas de soucis, nous faisons la demande, il faut juste envoyer une lettre en plus. Et finalement je reçois la réponse à cette lettre me disant que non, on ne fera pas ce qui m'avait été promis déjà deux fois.",0.0,1,6,0.5163947238717669
49133521,24368488,4018.0,2025-10-14,1,0,Corse-du-Sud,Corse,Total-Call,TELEPHONIQUE,22: Freebox Delta avec Player TV Free Devialet | 49.99€,1 mois sans internet,0.0,1,4,0.5620816509213851
49132036,54768580,4282.0,2025-10-14,3,3,Corse-du-Sud,Corse,Total-Call,TELEPHONIQUE,31: Freebox Ultra avec Player TV Free 4K | 59.99€,Conseiller charmant mais problème non résolu,3.0,3,2,0.7083191244413463
49080905,22003851,4382.0,2025-10-14,1,0,Corse-du-Sud,Corse,Total-Call,EMAIL,,Un manque complet de professionnalisme et de justice alors que la faute vient de Free,0.0,1,6,0.8748788066341173
49275580,30015632,4382.0,2025-10-14,1,0,Corse-du-Sud,Corse,Total-Call,EMAIL,29: Freebox Pop S | 29.99€,"Délais trop longs : ça fait exactement 15 jours (le 02/10) que j'ai demandé le remplacement de ma box défectueuse (une box que j'avais depuis 8 ans et qui fait désormais beaucoup de bruit et en continu). Et vous me proposez de basculer vers l'abonnement Pop s qui coûterait le même prix et qui avait le même débit. Mais après je découvre qu'il faut payer 50€ de frais de migration et que je ne peux plus profiter de l'application Oqee. Je me trouve obligé de rappeler tous les 2 ou 3 jours pour que vous me fassiez des promesses que vous tenez pas. Le 14/10 vous m'avez promis que je recevrai la box de remplacement dans les 48h. J'étais donc obligé de rappeler hier pour qu'on m'informe que je vais recevoir un mail pour m'informer de l'avancement du traitement de ma demande.  
Pour la dernière question, si je recommande Free à mes proches je pense que je vais leur recommander Reef !",0.0,1,0,0.4823644180073975
49419507,92204477,4382.0,2025-10-14,1,1,Corse-du-Sud,Corse,Total-Call,EMAIL,08: Freebox Révolution | 29.99€,Demande de changement de mail non pris en compte. Les horaires du technicien pour changement prise internet sur nouvelle adresse non respecté.,1.0,1,5,0.7765904809752708
